defined_class	defined_class_label	chemical_entity	chemical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0100260	(3,4-dihydroxyphenyl)acetic acid brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_41941	(3,4-dihydroxyphenyl)acetic acid	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0104772	(3,4-dihydroxyphenyl)acetic acid diencephalon decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_41941	(3,4-dihydroxyphenyl)acetic acid	http://purl.obolibrary.org/obo/ZFA_0000101	diencephalon
http://purl.obolibrary.org/obo/ZP_0104770	(3,4-dihydroxyphenyl)acetic acid hindbrain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_41941	(3,4-dihydroxyphenyl)acetic acid	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain
http://purl.obolibrary.org/obo/ZP_0104773	(3,4-dihydroxyphenyl)acetic acid optic tectum decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_41941	(3,4-dihydroxyphenyl)acetic acid	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0104771	(3,4-dihydroxyphenyl)acetic acid telencephalon decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_41941	(3,4-dihydroxyphenyl)acetic acid	http://purl.obolibrary.org/obo/ZFA_0000079	telencephalon
http://purl.obolibrary.org/obo/ZP_0139849	(5-hydroxyindol-3-yl)acetic acid brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_27823	(5-hydroxyindol-3-yl)acetic acid	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0144716	(5-hydroxyindol-3-yl)acetic acid diencephalon decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_27823	(5-hydroxyindol-3-yl)acetic acid	http://purl.obolibrary.org/obo/ZFA_0000101	diencephalon
http://purl.obolibrary.org/obo/ZP_0144715	(5-hydroxyindol-3-yl)acetic acid telencephalon decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_27823	(5-hydroxyindol-3-yl)acetic acid	http://purl.obolibrary.org/obo/ZFA_0000079	telencephalon
http://purl.obolibrary.org/obo/ZP_0101496	(R)-adrenaline head decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_28918	(R)-adrenaline	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0144992	1,2-dipalmitoyl-sn-glycerol whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_82929	1,2-dipalmitoyl-sn-glycerol	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0144993	1-(1Z-octadecenyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_84555	1-(1Z-octadecenyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0144994	1-hexadecanoyl-2-(4E,7E,10E,13E,16E,19E-docosahexaenoyl)-sn-glycero-3-phosphocholine whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_84797	1-hexadecanoyl-2-(4E,7E,10E,13E,16E,19E-docosahexaenoyl)-sn-glycero-3-phosphocholine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0140954	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16618	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0140005	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18348	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0103796	10-formyltetrahydrofolate(2-) whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_57454	10-formyltetrahydrofolate(2-)	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0146169	10-formyltetrahydrofolic acid whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15637	10-formyltetrahydrofolic acid	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0140570	11-Ketoandrosterone testis decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_34134	11-Ketoandrosterone	http://purl.obolibrary.org/obo/ZFA_0000598	testis
http://purl.obolibrary.org/obo/ZP_0140571	11-Ketoandrosterone urine decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_34134	11-Ketoandrosterone	http://purl.obolibrary.org/obo/ZFA_0005913	urine
http://purl.obolibrary.org/obo/ZP_0146251	11-cis-retinal eye decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16066	11-cis-retinal	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0142489	11-cis-retinal head decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16066	11-cis-retinal	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0146255	11-cis-retinyl palmitate eye decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16254	11-cis-retinyl palmitate	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0103029	11-oxotestosterone blood decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_34133	11-oxotestosterone	http://purl.obolibrary.org/obo/ZFA_0000007	blood
http://purl.obolibrary.org/obo/ZP_0021830	11-oxotestosterone blood plasma decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_34133	11-oxotestosterone	http://purl.obolibrary.org/obo/ZFA_0005654	blood plasma
http://purl.obolibrary.org/obo/ZP_0131251	11-oxotestosterone female organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_34133	11-oxotestosterone	http://purl.obolibrary.org/obo/ZFA_0000303	female organism
http://purl.obolibrary.org/obo/ZP_0141277	11-oxotestosterone male organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_34133	11-oxotestosterone	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0131067	11-oxotestosterone whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_34133	11-oxotestosterone	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0141276	11beta-hydroxyandrost-4-ene-3,17-dione male organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_27967	11beta-hydroxyandrost-4-ene-3,17-dione	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0141278	11beta-hydroxytestosterone male organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_81481	11beta-hydroxytestosterone	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0138600	17beta-estradiol ovary decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16469	17beta-estradiol	http://purl.obolibrary.org/obo/ZFA_0000403	ovary
http://purl.obolibrary.org/obo/ZP_0138601	17beta-estradiol testis decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16469	17beta-estradiol	http://purl.obolibrary.org/obo/ZFA_0000598	testis
