defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0014154	Meibomian gland degeneration	http://purl.obolibrary.org/obo/UBERON_0001818	tarsal gland
http://purl.obolibrary.org/obo/MP_0009074	Wolffian duct degeneration	http://purl.obolibrary.org/obo/UBERON_0003074	mesonephric duct
http://purl.obolibrary.org/obo/MP_0009416	cardiac muscle degeneration	http://purl.obolibrary.org/obo/UBERON_0001133	cardiac muscle tissue
http://purl.obolibrary.org/obo/MP_0004709	cervical vertebrae degeneration	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra
http://purl.obolibrary.org/obo/MP_0006176	choroid degeneration	http://purl.obolibrary.org/obo/UBERON_0001776	optic choroid
http://purl.obolibrary.org/obo/MP_0000032	cochlear degeneration	http://purl.obolibrary.org/obo/UBERON_0001844	cochlea
http://purl.obolibrary.org/obo/MP_0002857	cochlear ganglion degeneration	http://purl.obolibrary.org/obo/UBERON_0000395	cochlear ganglion
http://purl.obolibrary.org/obo/MP_0012351	cornea degeneration	http://purl.obolibrary.org/obo/UBERON_0000964	cornea
http://purl.obolibrary.org/obo/MP_0000127	degenerate molars	http://purl.obolibrary.org/obo/UBERON_0003655	molar tooth
http://purl.obolibrary.org/obo/MP_0008492	dorsal root ganglion degeneration	http://purl.obolibrary.org/obo/UBERON_0000044	dorsal root ganglion
http://purl.obolibrary.org/obo/MP_0004935	epididymis degeneration	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/MP_0004934	epididymis epithelium degeneration	http://purl.obolibrary.org/obo/UBERON_0004544	epididymis epithelium
http://purl.obolibrary.org/obo/MP_0030142	facial muscle degeneration	http://purl.obolibrary.org/obo/UBERON_0001577	facial muscle
http://purl.obolibrary.org/obo/MP_0013568	gastric gland degeneration	http://purl.obolibrary.org/obo/UBERON_0000325	gastric gland
http://purl.obolibrary.org/obo/MP_0003413	hair follicle degeneration	http://purl.obolibrary.org/obo/UBERON_0002073	hair follicle
http://purl.obolibrary.org/obo/MP_0005648	heart right ventricle degeneration	http://purl.obolibrary.org/obo/UBERON_0002080	heart right ventricle
http://purl.obolibrary.org/obo/MP_0004965	inner cell mass degeneration	http://purl.obolibrary.org/obo/UBERON_0000087	inner cell mass
http://purl.obolibrary.org/obo/MP_0004684	intervertebral disk degeneration	http://purl.obolibrary.org/obo/UBERON_0001066	intervertebral disk
http://purl.obolibrary.org/obo/MP_0009641	kidney degeneration	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MP_0014148	lacrimal gland degeneration	http://purl.obolibrary.org/obo/UBERON_0001817	lacrimal gland
http://purl.obolibrary.org/obo/MP_0003103	liver degeneration	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0000749	muscle degeneration	http://purl.obolibrary.org/obo/UBERON_0001630	muscle organ
http://purl.obolibrary.org/obo/MP_0020081	myocardium degeneration	http://purl.obolibrary.org/obo/UBERON_0002349	myocardium
http://purl.obolibrary.org/obo/MP_0013581	nasal gland degeneration	http://purl.obolibrary.org/obo/UBERON_0012278	gland of nasal mucosa
http://purl.obolibrary.org/obo/MP_0012509	neural tube degeneration	http://purl.obolibrary.org/obo/UBERON_0001049	neural tube
http://purl.obolibrary.org/obo/MP_0002229	neurodegeneration	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
http://purl.obolibrary.org/obo/MP_0006219	optic nerve degeneration	http://purl.obolibrary.org/obo/UBERON_0000941	cranial nerve II
http://purl.obolibrary.org/obo/MP_0012169	optic placode degeneration	http://purl.obolibrary.org/obo/UBERON_0003073	lens placode
http://purl.obolibrary.org/obo/MP_0000043	organ of Corti degeneration	http://purl.obolibrary.org/obo/UBERON_0002227	spiral organ of cochlea
http://purl.obolibrary.org/obo/MP_0013236	ovary degeneration	http://purl.obolibrary.org/obo/UBERON_0000992	female gonad
http://purl.obolibrary.org/obo/MP_0013236	ovary degeneration	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
http://purl.obolibrary.org/obo/MP_0013584	pancreas degeneration	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/MP_0000958	peripheral nervous system degeneration	http://purl.obolibrary.org/obo/UBERON_0000010	peripheral nervous system
http://purl.obolibrary.org/obo/MP_0001326	retinal degeneration	http://purl.obolibrary.org/obo/UBERON_0000966	retina
http://purl.obolibrary.org/obo/MP_0020038	retinal macular degeneration	http://purl.obolibrary.org/obo/UBERON_0000053	macula lutea
http://purl.obolibrary.org/obo/MP_0013583	salivary gland degeneration	http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland
http://purl.obolibrary.org/obo/MP_0013900	seminal vesicle epithelium degeneration	http://purl.obolibrary.org/obo/UBERON_0004805	seminal vesicle epithelium
http://purl.obolibrary.org/obo/MP_0001154	seminiferous tubule degeneration	http://purl.obolibrary.org/obo/UBERON_0001343	seminiferous tubule of testis
http://purl.obolibrary.org/obo/MP_0009415	skeletal muscle degeneration	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue
http://purl.obolibrary.org/obo/MP_0012712	spinal cord degeneration	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord
http://purl.obolibrary.org/obo/MP_0004864	spiral ligament degeneration	http://purl.obolibrary.org/obo/UBERON_0006725	spiral ligament
http://purl.obolibrary.org/obo/MP_0004363	stria vascularis degeneration	http://purl.obolibrary.org/obo/UBERON_0002282	stria vascularis of cochlear duct
http://purl.obolibrary.org/obo/MP_0020230	subcutaneous adipose tissue degeneration	http://purl.obolibrary.org/obo/UBERON_0002190	subcutaneous adipose tissue
http://purl.obolibrary.org/obo/MP_0013600	testis degeneration	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/MP_0013173	trigeminal ganglion degeneration	http://purl.obolibrary.org/obo/UBERON_0001675	trigeminal ganglion
http://purl.obolibrary.org/obo/MP_0004332	utricular degeneration	http://purl.obolibrary.org/obo/UBERON_0001853	utricle of membranous labyrinth
http://purl.obolibrary.org/obo/MP_0004334	utricular macular degeneration	http://purl.obolibrary.org/obo/UBERON_0002214	macula of utricle of membranous labyrinth
http://purl.obolibrary.org/obo/MP_0012562	vasculature degeneration	http://purl.obolibrary.org/obo/UBERON_0001981	blood vessel
http://purl.obolibrary.org/obo/MP_0004298	vestibular ganglion degeneration	http://purl.obolibrary.org/obo/UBERON_0002824	vestibular ganglion
http://purl.obolibrary.org/obo/MP_0004329	vestibular saccular degeneration	http://purl.obolibrary.org/obo/UBERON_0001854	saccule of membranous labyrinth
http://purl.obolibrary.org/obo/MP_0004331	vestibular saccular macula degeneration	http://purl.obolibrary.org/obo/UBERON_0002212	macula of saccule of membranous labyrinth
http://purl.obolibrary.org/obo/MP_0002632	vestigial tail	http://purl.obolibrary.org/obo/UBERON_0007812	post-anal tail
